URI,parent_stop,longitude,latitude,name,alternative-nl,alternative-fr,alternative-de,alternative-en,platform
http://irail.be/stations/NMBS/008832375#2,http://irail.be/stations/NMBS/008832375,5.35022600,50.9548500,Kiewit platform 2,Kiewit perron 2,Kiewit voie 2,Kiewit gleiss 2,Kiewit platform 2,2
http://irail.be/stations/NMBS/008821451#1,http://irail.be/stations/NMBS/008821451,4.46731800,51.3786600,Kijkuit platform 1,Kijkuit perron 1,Kijkuit voie 1,Kijkuit gleiss 1,Kijkuit platform 1,1
http://irail.be/stations/NMBS/008821451#2,http://irail.be/stations/NMBS/008821451,4.46731800,51.3786600,Kijkuit platform 2,Kijkuit perron 2,Kijkuit voie 2,Kijkuit gleiss 2,Kijkuit platform 2,2
http://irail.be/stations/NMBS/008891660#1,http://irail.be/stations/NMBS/008891660,3.28519000,51.3399000,Knokke platform 1,Knokke perron 1,Knokke voie 1,Knokke gleiss 1,Knokke platform 1,1
http://irail.be/stations/NMBS/008891660#2,http://irail.be/stations/NMBS/008891660,3.28519000,51.3399000,Knokke platform 2,Knokke perron 2,Knokke voie 2,Knokke gleiss 2,Knokke platform 2,2
http://irail.be/stations/NMBS/008891660#3,http://irail.be/stations/NMBS/008891660,3.28519000,51.3399000,Knokke platform 3,Knokke perron 3,Knokke voie 3,Knokke gleiss 3,Knokke platform 3,3
http://irail.be/stations/NMBS/008821311#1,http://irail.be/stations/NMBS/008821311,4.47635800,51.1340300,Kontich-Lint platform 1,Kontich-Lint perron 1,Kontich-Lint voie 1,Kontich-Lint gleiss 1,Kontich-Lint platform 1,1
http://irail.be/stations/NMBS/008821311#2,http://irail.be/stations/NMBS/008821311,4.47635800,51.1340300,Kontich-Lint platform 2,Kontich-Lint perron 2,Kontich-Lint voie 2,Kontich-Lint gleiss 2,Kontich-Lint platform 2,2
http://irail.be/stations/NMBS/008821311#3,http://irail.be/stations/NMBS/008821311,4.47635800,51.1340300,Kontich-Lint platform 3,Kontich-Lint perron 3,Kontich-Lint voie 3,Kontich-Lint gleiss 3,Kontich-Lint platform 3,3
http://irail.be/stations/NMBS/008821311#4,http://irail.be/stations/NMBS/008821311,4.47635800,51.1340300,Kontich-Lint platform 4,Kontich-Lint perron 4,Kontich-Lint voie 4,Kontich-Lint gleiss 4,Kontich-Lint platform 4,4
http://irail.be/stations/NMBS/008892403#1,http://irail.be/stations/NMBS/008892403,3.04345600,51.0252500,Kortemark platform 1,Kortemark perron 1,Kortemark voie 1,Kortemark gleiss 1,Kortemark platform 1,1
http://irail.be/stations/NMBS/008892403#2,http://irail.be/stations/NMBS/008892403,3.04345600,51.0252500,Kortemark platform 2,Kortemark perron 2,Kortemark voie 2,Kortemark gleiss 2,Kortemark platform 2,2
http://irail.be/stations/NMBS/008811254#1,http://irail.be/stations/NMBS/008811254,4.54330000,50.8930700,Kortenberg platform 1,Kortenberg perron 1,Kortenberg voie 1,Kortenberg gleiss 1,Kortenberg platform 1,1
http://irail.be/stations/NMBS/008811254#2,http://irail.be/stations/NMBS/008811254,4.54330000,50.8930700,Kortenberg platform 2,Kortenberg perron 2,Kortenberg voie 2,Kortenberg gleiss 2,Kortenberg platform 2,2
http://irail.be/stations/NMBS/008811254#3,http://irail.be/stations/NMBS/008811254,4.54330000,50.8930700,Kortenberg platform 3,Kortenberg perron 3,Kortenberg voie 3,Kortenberg gleiss 3,Kortenberg platform 3,3
http://irail.be/stations/NMBS/008811254#4,http://irail.be/stations/NMBS/008811254,4.54330000,50.8930700,Kortenberg platform 4,Kortenberg perron 4,Kortenberg voie 4,Kortenberg gleiss 4,Kortenberg platform 4,4
http://irail.be/stations/NMBS/008893567#1,http://irail.be/stations/NMBS/008893567,3.82959100,50.9917500,Kwatrecht platform 1,Kwatrecht perron 1,Quatrecht voie 1,Kwatrecht gleiss 1,Kwatrecht platform 1,1
http://irail.be/stations/NMBS/008893567#2,http://irail.be/stations/NMBS/008893567,3.82959100,50.9917500,Kwatrecht platform 2,Kwatrecht perron 2,Quatrecht voie 2,Kwatrecht gleiss 2,Kwatrecht platform 2,2
http://irail.be/stations/NMBS/008811510#2,http://irail.be/stations/NMBS/008811510,4.49706000,50.7379600,La Hulpe platform 2,Terhulpen perron 2,La Hulpe voie 2,La Hulpe gleiss 2,La Hulpe platform 2,2
http://irail.be/stations/NMBS/008811510#3,http://irail.be/stations/NMBS/008811510,4.49706000,50.7379600,La Hulpe platform 3,Terhulpen perron 3,La Hulpe voie 3,La Hulpe gleiss 3,La Hulpe platform 3,3
http://irail.be/stations/NMBS/008882107#1,http://irail.be/stations/NMBS/008882107,4.17986000,50.4781600,La Louvière-Centre platform 1,La Louvière-Centrum perron 1,La Louvière-Centre voie 1,La Louvière-Centre gleiss 1,La Louvière-Centre platform 1,1
http://irail.be/stations/NMBS/008882107#2,http://irail.be/stations/NMBS/008882107,4.17986000,50.4781600,La Louvière-Centre platform 2,La Louvière-Centrum perron 2,La Louvière-Centre voie 2,La Louvière-Centre gleiss 2,La Louvière-Centre platform 2,2
http://irail.be/stations/NMBS/008882107#3,http://irail.be/stations/NMBS/008882107,4.17986000,50.4781600,La Louvière-Centre platform 3,La Louvière-Centrum perron 3,La Louvière-Centre voie 3,La Louvière-Centre gleiss 3,La Louvière-Centre platform 3,3
http://irail.be/stations/NMBS/008882206#1,http://irail.be/stations/NMBS/008882206,4.19061100,50.4649800,La Louvière-Sud platform 1,La Louvière-Zuid perron 1,La Louvière-Sud voie 1,La Louvière-Sud gleiss 1,La Louvière-Sud platform 1,1
http://irail.be/stations/NMBS/008882206#2,http://irail.be/stations/NMBS/008882206,4.19061100,50.4649800,La Louvière-Sud platform 2,La Louvière-Zuid perron 2,La Louvière-Sud voie 2,La Louvière-Sud gleiss 2,La Louvière-Sud platform 2,2
http://irail.be/stations/NMBS/008882206#3,http://irail.be/stations/NMBS/008882206,4.19061100,50.4649800,La Louvière-Sud platform 3,La Louvière-Zuid perron 3,La Louvière-Sud voie 3,La Louvière-Sud gleiss 3,La Louvière-Sud platform 3,3
http://irail.be/stations/NMBS/008882206#4,http://irail.be/stations/NMBS/008882206,4.19061100,50.4649800,La Louvière-Sud platform 4,La Louvière-Zuid perron 4,La Louvière-Sud voie 4,La Louvière-Sud gleiss 4,La Louvière-Sud platform 4,4
http://irail.be/stations/NMBS/008882206#5,http://irail.be/stations/NMBS/008882206,4.19061100,50.4649800,La Louvière-Sud platform 5,La Louvière-Zuid perron 5,La Louvière-Sud voie 5,La Louvière-Sud gleiss 5,La Louvière-Sud platform 5,5
http://irail.be/stations/NMBS/008892338#1,http://irail.be/stations/NMBS/008892338,2.60196600,51.0774000,De Panne platform 1,De Panne perron 1,La Panne voie 1,De Panne gleiss 1,De Panne platform 1,1
http://irail.be/stations/NMBS/008892338#2,http://irail.be/stations/NMBS/008892338,2.60196600,51.0774000,De Panne platform 2,De Panne perron 2,La Panne voie 2,De Panne gleiss 2,De Panne platform 2,2
http://irail.be/stations/NMBS/008892338#3,http://irail.be/stations/NMBS/008892338,2.60196600,51.0774000,De Panne platform 3,De Panne perron 3,La Panne voie 3,De Panne gleiss 3,De Panne platform 3,3
http://irail.be/stations/NMBS/008872587#1,http://irail.be/stations/NMBS/008872587,4.53916000,50.6103400,La Roche (Brabant) platform 1,La Roche (Brabant) perron 1,La Roche (Brabant) voie 1,La Roche (Brabant) gleiss 1,La Roche (Brabant) platform 1,1
http://irail.be/stations/NMBS/008872587#2,http://irail.be/stations/NMBS/008872587,4.53916000,50.6103400,La Roche (Brabant) platform 2,La Roche (Brabant) perron 2,La Roche (Brabant) voie 2,La Roche (Brabant) gleiss 2,La Roche (Brabant) platform 2,2
http://irail.be/stations/NMBS/008871670#1,http://irail.be/stations/NMBS/008871670,4.18683200,50.3163300,Labuissière platform 1,Labuissière perron 1,Labuissière voie 1,Labuissière gleiss 1,Labuissière platform 1,1
http://irail.be/stations/NMBS/008871670#2,http://irail.be/stations/NMBS/008871670,4.18683200,50.3163300,Labuissière platform 2,Labuissière perron 2,Labuissière voie 2,Labuissière gleiss 2,Labuissière platform 2,2
http://irail.be/stations/NMBS/008892056#1,http://irail.be/stations/NMBS/008892056,3.57685600,51.0643100,Landegem platform 1,Landegem perron 1,Landegem voie 1,Landegem gleiss 1,Landegem platform 1,1
http://irail.be/stations/NMBS/008892056#2,http://irail.be/stations/NMBS/008892056,3.57685600,51.0643100,Landegem platform 2,Landegem perron 2,Landegem voie 2,Landegem gleiss 2,Landegem platform 2,2
http://irail.be/stations/NMBS/008892056#3,http://irail.be/stations/NMBS/008892056,3.57685600,51.0643100,Landegem platform 3,Landegem perron 3,Landegem voie 3,Landegem gleiss 3,Landegem platform 3,3
http://irail.be/stations/NMBS/008892056#4,http://irail.be/stations/NMBS/008892056,3.57685600,51.0643100,Landegem platform 4,Landegem perron 4,Landegem voie 4,Landegem gleiss 4,Landegem platform 4,4
http://irail.be/stations/NMBS/008871837#1,http://irail.be/stations/NMBS/008871837,4.35098000,50.3773100,Landelies platform 1,Landelies perron 1,Landelies voie 1,Landelies gleiss 1,Landelies platform 1,1
http://irail.be/stations/NMBS/008871837#2,http://irail.be/stations/NMBS/008871837,4.35098000,50.3773100,Landelies platform 2,Landelies perron 2,Landelies voie 2,Landelies gleiss 2,Landelies platform 2,2
http://irail.be/stations/NMBS/008833605#1,http://irail.be/stations/NMBS/008833605,5.07966000,50.7479300,Landen platform 1,Landen perron 1,Landen voie 1,Landen gleiss 1,Landen platform 1,1
http://irail.be/stations/NMBS/008833605#2,http://irail.be/stations/NMBS/008833605,5.07966000,50.7479300,Landen platform 2,Landen perron 2,Landen voie 2,Landen gleiss 2,Landen platform 2,2
http://irail.be/stations/NMBS/008833605#3,http://irail.be/stations/NMBS/008833605,5.07966000,50.7479300,Landen platform 3,Landen perron 3,Landen voie 3,Landen gleiss 3,Landen platform 3,3
http://irail.be/stations/NMBS/008833605#4,http://irail.be/stations/NMBS/008833605,5.07966000,50.7479300,Landen platform 4,Landen perron 4,Landen voie 4,Landen gleiss 4,Landen platform 4,4
http://irail.be/stations/NMBS/008833605#5,http://irail.be/stations/NMBS/008833605,5.07966000,50.7479300,Landen platform 5,Landen perron 5,Landen voie 5,Landen gleiss 5,Landen platform 5,5
http://irail.be/stations/NMBS/008893054#1,http://irail.be/stations/NMBS/008893054,3.79114800,50.9705500,Landskouter platform 1,Landskouter perron 1,Landskouter voie 1,Landskouter gleiss 1,Landskouter platform 1,1
http://irail.be/stations/NMBS/008893054#2,http://irail.be/stations/NMBS/008893054,3.79114800,50.9705500,Landskouter platform 2,Landskouter perron 2,Landskouter voie 2,Landskouter gleiss 2,Landskouter platform 2,2
http://irail.be/stations/NMBS/008833258#1,http://irail.be/stations/NMBS/008833258,4.86354000,51.0024700,Langdorp platform 1,Langdorp perron 1,Langdorp voie 1,Langdorp gleiss 1,Langdorp platform 1,1
http://irail.be/stations/NMBS/008833258#2,http://irail.be/stations/NMBS/008833258,4.86354000,51.0024700,Langdorp platform 2,Langdorp perron 2,Langdorp voie 2,Langdorp gleiss 2,Langdorp platform 2,2
http://irail.be/stations/NMBS/008874559#1,http://irail.be/stations/NMBS/008874559,4.54278700,50.4238300,Le Campinaire platform 1,Le Campinaire perron 1,Le Campinaire voie 1,Le Campinaire gleiss 1,Le Campinaire platform 1,1
http://irail.be/stations/NMBS/008874559#2,http://irail.be/stations/NMBS/008874559,4.54278700,50.4238300,Le Campinaire platform 2,Le Campinaire perron 2,Le Campinaire voie 2,Le Campinaire gleiss 2,Le Campinaire platform 2,2
http://irail.be/stations/NMBS/008812161#1,http://irail.be/stations/NMBS/008812161,4.13437200,51.0050100,Lebbeke platform 1,Lebbeke perron 1,Lebbeke voie 1,Lebbeke gleiss 1,Lebbeke platform 1,1
http://irail.be/stations/NMBS/008812161#2,http://irail.be/stations/NMBS/008812161,4.13437200,51.0050100,Lebbeke platform 2,Lebbeke perron 2,Lebbeke voie 2,Lebbeke gleiss 2,Lebbeke platform 2,2
http://irail.be/stations/NMBS/008895067#1,http://irail.be/stations/NMBS/008895067,3.98498000,50.9709000,Lede platform 1,Lede perron 1,Lede voie 1,Lede gleiss 1,Lede platform 1,1
http://irail.be/stations/NMBS/008895067#2,http://irail.be/stations/NMBS/008895067,3.98498000,50.9709000,Lede platform 2,Lede perron 2,Lede voie 2,Lede gleiss 2,Lede platform 2,2
http://irail.be/stations/NMBS/008864816#1,http://irail.be/stations/NMBS/008864816,5.10778000,50.2677700,Leignon platform 1,Leignon perron 1,Leignon voie 1,Leignon gleiss 1,Leignon platform 1,1
http://irail.be/stations/NMBS/008864816#2,http://irail.be/stations/NMBS/008864816,5.10778000,50.2677700,Leignon platform 2,Leignon perron 2,Leignon voie 2,Leignon gleiss 2,Leignon platform 2,2
http://irail.be/stations/NMBS/008843224#1,http://irail.be/stations/NMBS/008843224,5.46831000,50.6004000,Leman platform 1,Leman perron 1,Leman voie 1,Leman gleiss 1,Leman platform 1,1
http://irail.be/stations/NMBS/008843224#2,http://irail.be/stations/NMBS/008843224,5.46831000,50.6004000,Leman platform 2,Leman perron 2,Leman voie 2,Leman gleiss 2,Leman platform 2,2
http://irail.be/stations/NMBS/008814332#1,http://irail.be/stations/NMBS/008814332,4.22158000,50.7151100,Lembeek platform 1,Lembeek perron 1,Lembeek voie 1,Lembeek gleiss 1,Lembeek platform 1,1
http://irail.be/stations/NMBS/008814332#2,http://irail.be/stations/NMBS/008814332,4.22158000,50.7151100,Lembeek platform 2,Lembeek perron 2,Lembeek voie 2,Lembeek gleiss 2,Lembeek platform 2,2
http://irail.be/stations/NMBS/008881190#1,http://irail.be/stations/NMBS/008881190,3.90322600,50.5593400,Lens platform 1,Lens perron 1,Lens voie 1,Lens gleiss 1,Lens platform 1,1
http://irail.be/stations/NMBS/008881190#2,http://irail.be/stations/NMBS/008881190,3.90322600,50.5593400,Lens platform 2,Lens perron 2,Lens voie 2,Lens gleiss 2,Lens platform 2,2
http://irail.be/stations/NMBS/008886504#1,http://irail.be/stations/NMBS/008886504,3.83643400,50.7120100,Lessen platform 1,Lessen perron 1,Lessines voie 1,Lessines gleiss 1,Lessines platform 1,1
http://irail.be/stations/NMBS/008886504#2,http://irail.be/stations/NMBS/008886504,3.83643400,50.7120100,Lessen platform 2,Lessen perron 2,Lessines voie 2,Lessines gleiss 2,Lessines platform 2,2
http://irail.be/stations/NMBS/008886504#3,http://irail.be/stations/NMBS/008886504,3.83643400,50.7120100,Lessen platform 3,Lessen perron 3,Lessines voie 3,Lessines gleiss 3,Lessines platform 3,3
http://irail.be/stations/NMBS/008886348#1,http://irail.be/stations/NMBS/008886348,3.61687600,50.6006100,Leuze platform 1,Leuze perron 1,Leuze voie 1,Leuze gleiss 1,Leuze platform 1,1
http://irail.be/stations/NMBS/008886348#2,http://irail.be/stations/NMBS/008886348,3.61687600,50.6006100,Leuze platform 2,Leuze perron 2,Leuze voie 2,Leuze gleiss 2,Leuze platform 2,2
http://irail.be/stations/NMBS/008886348#3,http://irail.be/stations/NMBS/008886348,3.61687600,50.6006100,Leuze platform 3,Leuze perron 3,Leuze voie 3,Leuze gleiss 3,Leuze platform 3,3
http://irail.be/stations/NMBS/008882339#1,http://irail.be/stations/NMBS/008882339,4.21104000,50.4308000,Leval platform 1,Leval perron 1,Leval voie 1,Leval gleiss 1,Leval platform 1,1
http://irail.be/stations/NMBS/008865003#1,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 1,Libramont perron 1,Libramont voie 1,Libramont gleiss 1,Libramont platform 1,1
http://irail.be/stations/NMBS/008865003#2,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 2,Libramont perron 2,Libramont voie 2,Libramont gleiss 2,Libramont platform 2,2
http://irail.be/stations/NMBS/008865003#3,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 3,Libramont perron 3,Libramont voie 3,Libramont gleiss 3,Libramont platform 3,3
http://irail.be/stations/NMBS/008865003#4,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 4,Libramont perron 4,Libramont voie 4,Libramont gleiss 4,Libramont platform 4,4
http://irail.be/stations/NMBS/008865003#5,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 5,Libramont perron 5,Libramont voie 5,Libramont gleiss 5,Libramont platform 5,5
http://irail.be/stations/NMBS/008865003#6,http://irail.be/stations/NMBS/008865003,5.37927000,49.9204300,Libramont platform 6,Libramont perron 6,Libramont voie 6,Libramont gleiss 6,Libramont platform 6,6
http://irail.be/stations/NMBS/008892205#1,http://irail.be/stations/NMBS/008892205,3.12720900,51.0251600,Lichtervelde platform 1,Lichtervelde perron 1,Lichtervelde voie 1,Lichtervelde gleiss 1,Lichtervelde platform 1,1
http://irail.be/stations/NMBS/008892205#2,http://irail.be/stations/NMBS/008892205,3.12720900,51.0251600,Lichtervelde platform 2,Lichtervelde perron 2,Lichtervelde voie 2,Lichtervelde gleiss 2,Lichtervelde platform 2,2
http://irail.be/stations/NMBS/008892205#3,http://irail.be/stations/NMBS/008892205,3.12720900,51.0251600,Lichtervelde platform 3,Lichtervelde perron 3,Lichtervelde voie 3,Lichtervelde gleiss 3,Lichtervelde platform 3,3
http://irail.be/stations/NMBS/008892205#4,http://irail.be/stations/NMBS/008892205,3.12720900,51.0251600,Lichtervelde platform 4,Lichtervelde perron 4,Lichtervelde voie 4,Lichtervelde gleiss 4,Lichtervelde platform 4,4
http://irail.be/stations/NMBS/008892205#5,http://irail.be/stations/NMBS/008892205,3.12720900,51.0251600,Lichtervelde platform 5,Lichtervelde perron 5,Lichtervelde voie 5,Lichtervelde gleiss 5,Lichtervelde platform 5,5
http://irail.be/stations/NMBS/008895836#1,http://irail.be/stations/NMBS/008895836,4.09529000,50.8825300,Liedekerke platform 1,Liedekerke perron 1,Liedekerke voie 1,Liedekerke gleiss 1,Liedekerke platform 1,1
http://irail.be/stations/NMBS/008895836#2,http://irail.be/stations/NMBS/008895836,4.09529000,50.8825300,Liedekerke platform 2,Liedekerke perron 2,Liedekerke voie 2,Liedekerke gleiss 2,Liedekerke platform 2,2
http://irail.be/stations/NMBS/008895836#3,http://irail.be/stations/NMBS/008895836,4.09529000,50.8825300,Liedekerke platform 3,Liedekerke perron 3,Liedekerke voie 3,Liedekerke gleiss 3,Liedekerke platform 3,3
http://irail.be/stations/NMBS/008895836#4,http://irail.be/stations/NMBS/008895836,4.09529000,50.8825300,Liedekerke platform 4,Liedekerke perron 4,Liedekerke voie 4,Liedekerke gleiss 4,Liedekerke platform 4,4
http://irail.be/stations/NMBS/008895570#1,http://irail.be/stations/NMBS/008895570,3.82656100,50.8162400,Lierde platform 1,Lierde perron 1,Lierde voie 1,Lierde gleiss 1,Lierde platform 1,1
http://irail.be/stations/NMBS/008895570#2,http://irail.be/stations/NMBS/008895570,3.82656100,50.8162400,Lierde platform 2,Lierde perron 2,Lierde voie 2,Lierde gleiss 2,Lierde platform 2,2
http://irail.be/stations/NMBS/008821600#1,http://irail.be/stations/NMBS/008821600,4.56061100,51.1357600,Lier platform 1,Lier perron 1,Lierre voie 1,Lier gleiss 1,Lier platform 1,1
http://irail.be/stations/NMBS/008821600#2,http://irail.be/stations/NMBS/008821600,4.56061100,51.1357600,Lier platform 2,Lier perron 2,Lierre voie 2,Lier gleiss 2,Lier platform 2,2
http://irail.be/stations/NMBS/008821600#3,http://irail.be/stations/NMBS/008821600,4.56061100,51.1357600,Lier platform 3,Lier perron 3,Lierre voie 3,Lier gleiss 3,Lier platform 3,3
http://irail.be/stations/NMBS/008821600#4,http://irail.be/stations/NMBS/008821600,4.56061100,51.1357600,Lier platform 4,Lier perron 4,Lierre voie 4,Lier gleiss 4,Lier platform 4,4
http://irail.be/stations/NMBS/008821600#5,http://irail.be/stations/NMBS/008821600,4.56061100,51.1357600,Lier platform 5,Lier perron 5,Lierre voie 5,Lier gleiss 5,Lier platform 5,5
http://irail.be/stations/NMBS/008841673#1,http://irail.be/stations/NMBS/008841673,5.56682900,50.6981800,Liers platform 1,Liers perron 1,Liers voie 1,Liers gleiss 1,Liers platform 1,1
http://irail.be/stations/NMBS/008841673#2,http://irail.be/stations/NMBS/008841673,5.56682900,50.6981800,Liers platform 2,Liers perron 2,Liers voie 2,Liers gleiss 2,Liers platform 2,2
http://irail.be/stations/NMBS/008841673#3,http://irail.be/stations/NMBS/008841673,5.56682900,50.6981800,Liers platform 3,Liers perron 3,Liers voie 3,Liers gleiss 3,Liers platform 3,3
http://irail.be/stations/NMBS/008872520#1,http://irail.be/stations/NMBS/008872520,4.56613400,50.5117300,Ligny platform 1,Ligny perron 1,Ligny voie 1,Ligny gleiss 1,Ligny platform 1,1
http://irail.be/stations/NMBS/008872520#2,http://irail.be/stations/NMBS/008872520,4.56613400,50.5117300,Ligny platform 2,Ligny perron 2,Ligny voie 2,Ligny gleiss 2,Ligny platform 2,2
http://irail.be/stations/NMBS/008814241#1,http://irail.be/stations/NMBS/008814241,4.36536900,50.6454200,Lillois platform 1,Lillois perron 1,Lillois voie 1,Lillois gleiss 1,Lillois platform 1,1
http://irail.be/stations/NMBS/008814241#2,http://irail.be/stations/NMBS/008814241,4.36536900,50.6454200,Lillois platform 2,Lillois perron 2,Lillois voie 2,Lillois gleiss 2,Lillois platform 2,2
http://irail.be/stations/NMBS/008811635#1,http://irail.be/stations/NMBS/008811635,4.57530000,50.6921400,Limal platform 1,Limal perron 1,Limal voie 1,Limal gleiss 1,Limal platform 1,1
http://irail.be/stations/NMBS/008811635#2,http://irail.be/stations/NMBS/008811635,4.57530000,50.6921400,Limal platform 2,Limal perron 2,Limal voie 2,Limal gleiss 2,Limal platform 2,2
http://irail.be/stations/NMBS/008814142#1,http://irail.be/stations/NMBS/008814142,4.33943400,50.7736900,Linkebeek platform 1,Linkebeek perron 1,Linkebeek voie 1,Linkebeek gleiss 1,Linkebeek platform 1,1
http://irail.be/stations/NMBS/008814142#2,http://irail.be/stations/NMBS/008814142,4.33943400,50.7736900,Linkebeek platform 2,Linkebeek perron 2,Linkebeek voie 2,Linkebeek gleiss 2,Linkebeek platform 2,2
http://irail.be/stations/NMBS/008891629#1,http://irail.be/stations/NMBS/008891629,3.19451000,51.2947100,Lissewege platform 1,Lissewege perron 1,Lissewege voie 1,Lissewege gleiss 1,Lissewege platform 1,1
http://irail.be/stations/NMBS/008891629#2,http://irail.be/stations/NMBS/008891629,3.19451000,51.2947100,Lissewege platform 2,Lissewege perron 2,Lissewege voie 2,Lissewege gleiss 2,Lissewege platform 2,2
http://irail.be/stations/NMBS/008841558#1,http://irail.be/stations/NMBS/008841558,5.56113000,50.6403000,Liège-Carré platform 1,Luik-Carre perron 1,Liège-Carré voie 1,Liège-Carré gleiss 1,Liège-Carré platform 1,1
http://irail.be/stations/NMBS/008841558#2,http://irail.be/stations/NMBS/008841558,5.56113000,50.6403000,Liège-Carré platform 2,Luik-Carre perron 2,Liège-Carré voie 2,Liège-Carré gleiss 2,Liège-Carré platform 2,2
http://irail.be/stations/NMBS/008841004#1,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 1,Luik-Guillemins perron 1,Liège-Guillemins voie 1,Liège-Guillemins gleiss 1,Liège-Guillemins platform 1,1
http://irail.be/stations/NMBS/008841004#2,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 2,Luik-Guillemins perron 2,Liège-Guillemins voie 2,Liège-Guillemins gleiss 2,Liège-Guillemins platform 2,2
http://irail.be/stations/NMBS/008841004#3,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 3,Luik-Guillemins perron 3,Liège-Guillemins voie 3,Liège-Guillemins gleiss 3,Liège-Guillemins platform 3,3
http://irail.be/stations/NMBS/008841004#4,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 4,Luik-Guillemins perron 4,Liège-Guillemins voie 4,Liège-Guillemins gleiss 4,Liège-Guillemins platform 4,4
http://irail.be/stations/NMBS/008841004#5,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 5,Luik-Guillemins perron 5,Liège-Guillemins voie 5,Liège-Guillemins gleiss 5,Liège-Guillemins platform 5,5
http://irail.be/stations/NMBS/008841004#6,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 6,Luik-Guillemins perron 6,Liège-Guillemins voie 6,Liège-Guillemins gleiss 6,Liège-Guillemins platform 6,6
http://irail.be/stations/NMBS/008841004#7,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 7,Luik-Guillemins perron 7,Liège-Guillemins voie 7,Liège-Guillemins gleiss 7,Liège-Guillemins platform 7,7
http://irail.be/stations/NMBS/008841004#8,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 8,Luik-Guillemins perron 8,Liège-Guillemins voie 8,Liège-Guillemins gleiss 8,Liège-Guillemins platform 8,8
http://irail.be/stations/NMBS/008841004#9,http://irail.be/stations/NMBS/008841004,5.56669800,50.6245500,Liège-Guillemins platform 9,Luik-Guillemins perron 9,Liège-Guillemins voie 9,Liège-Guillemins gleiss 9,Liège-Guillemins platform 9,9
http://irail.be/stations/NMBS/008841525#1,http://irail.be/stations/NMBS/008841525,5.57045100,50.6463500,Liège-Saint-Lambert platform 1,Luik-Sint-Lambertus perron 1,Liège-Saint-Lambert voie 1,Liège-Saint-Lambert gleiss 1,Liège-Saint-Lambert platform 1,1
http://irail.be/stations/NMBS/008841525#2,http://irail.be/stations/NMBS/008841525,5.57045100,50.6463500,Liège-Saint-Lambert platform 2,Luik-Sint-Lambertus perron 2,Liège-Saint-Lambert voie 2,Liège-Saint-Lambert gleiss 2,Liège-Saint-Lambert platform 2,2
http://irail.be/stations/NMBS/008841525#3,http://irail.be/stations/NMBS/008841525,5.57045100,50.6463500,Liège-Saint-Lambert platform 3,Luik-Sint-Lambertus perron 3,Liège-Saint-Lambert voie 3,Liège-Saint-Lambert gleiss 3,Liège-Saint-Lambert platform 3,3
http://irail.be/stations/NMBS/008841525#4,http://irail.be/stations/NMBS/008841525,5.57045100,50.6463500,Liège-Saint-Lambert platform 4,Luik-Sint-Lambertus perron 4,Liège-Saint-Lambert voie 4,Liège-Saint-Lambert gleiss 4,Liège-Saint-Lambert platform 4,4
http://irail.be/stations/NMBS/008871712#2,http://irail.be/stations/NMBS/008871712,4.26095700,50.3464700,Lobbes platform 2,Lobbes perron 2,Lobbes voie 2,Lobbes gleiss 2,Lobbes platform 2,2
http://irail.be/stations/NMBS/008872306#1,http://irail.be/stations/NMBS/008872306,4.46295000,50.4324500,Lodelinsart platform 1,Lodelinsart perron 1,Lodelinsart voie 1,Lodelinsart gleiss 1,Lodelinsart platform 1,1
http://irail.be/stations/NMBS/008872306#2,http://irail.be/stations/NMBS/008872306,4.46295000,50.4324500,Lodelinsart platform 2,Lodelinsart perron 2,Lodelinsart voie 2,Lodelinsart gleiss 2,Lodelinsart platform 2,2
http://irail.be/stations/NMBS/008894201#1,http://irail.be/stations/NMBS/008894201,3.98779400,51.1080600,Lokeren platform 1,Lokeren perron 1,Lokeren voie 1,Lokeren gleiss 1,Lokeren platform 1,1
http://irail.be/stations/NMBS/008894201#2,http://irail.be/stations/NMBS/008894201,3.98779400,51.1080600,Lokeren platform 2,Lokeren perron 2,Lokeren voie 2,Lokeren gleiss 2,Lokeren platform 2,2
http://irail.be/stations/NMBS/008894201#3,http://irail.be/stations/NMBS/008894201,3.98779400,51.1080600,Lokeren platform 3,Lokeren perron 3,Lokeren voie 3,Lokeren gleiss 3,Lokeren platform 3,3
